id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO860016724,MCO,"Casa En Baleares, Modelia. 3 Habitaciones, 130 M²",700000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://casa.mercadolibre.com.co/MCO-860016724-casa-en-baleares-modelia-3-habitaciones-130-m-_JM,http://http2.mlstatic.com/D_970876-MCO49109056715_022022-I.jpg,970876-MCO49109056715_022022,False,,MCO1468,1467,MCO-INDIVIDUAL_HOUSES_FOR_SALE,,50,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860016724,"[{'id': '1', 'type': 'standard', 'amount': 700000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:59:17Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ0ZPTjcyNzAz,Fontibón,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860032982,MCO,"Casa En Guamito. 4 Habitaciones, 100 M²",2750000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://casa.mercadolibre.com.co/MCO-860032982-casa-en-guamito-4-habitaciones-100-m-_JM,http://http2.mlstatic.com/D_809646-MCO49109071260_022022-I.jpg,809646-MCO49109071260_022022,False,,MCO1467,1467,MCO-HOUSES_FOR_RENT,,49,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860032982,"[{'id': '1', 'type': 'standard', 'amount': 2750000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:00:40Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEFOVGFiZWI3,Antioquia,TUNPQ0xBWjI0NTNl,La Ceja,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860095971,MCO,"Casa En Los Molinos Norte. 4 Habitaciones, 220 M²",900000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://casa.mercadolibre.com.co/MCO-860095971-casa-en-los-molinos-norte-4-habitaciones-220-m-_JM,http://http2.mlstatic.com/D_875248-MCO49109073216_022022-I.jpg,875248-MCO49109073216_022022,False,,MCO1468,1467,MCO-INDIVIDUAL_HOUSES_FOR_SALE,,48,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860095971,"[{'id': '1', 'type': 'standard', 'amount': 900000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:00:44Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860026636,MCO,"Casa En Los Molinos Norte. 4 Habitaciones, 220 M²",2780000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://casa.mercadolibre.com.co/MCO-860026636-casa-en-los-molinos-norte-4-habitaciones-220-m-_JM,http://http2.mlstatic.com/D_616916-MCO49109071432_022022-I.jpg,616916-MCO49109071432_022022,False,,MCO1467,1467,MCO-HOUSES_FOR_RENT,,47,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860026636,"[{'id': '1', 'type': 'standard', 'amount': 2780000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:00:48Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860016738,MCO,"Apartamento En Casigua. 3 Habitaciones, 76 M²",350000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860016738-apartamento-en-casigua-3-habitaciones-76-m-_JM,http://http2.mlstatic.com/D_617967-MCO49109076140_022022-I.jpg,617967-MCO49109076140_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,46,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860016738,"[{'id': '1', 'type': 'standard', 'amount': 350000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:01:12Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Usado,0,0,0,0
MCO860089994,MCO,"Apartamento En Niza Ix. 3 Habitaciones, 72 M²",2500000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860089994-apartamento-en-niza-ix-3-habitaciones-72-m-_JM,http://http2.mlstatic.com/D_816930-MCO49109079205_022022-I.jpg,816930-MCO49109079205_022022,False,,MCO1473,1467,MCO-APARTMENTS_FOR_RENT,,45,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860089994,"[{'id': '1', 'type': 'standard', 'amount': 2500000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:01:19Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860102258,MCO,"Apartamento En Normandia. 1 Habitación, 56 M²",524000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860102258-apartamento-en-normandia-1-habitacion-56-m-_JM,http://http2.mlstatic.com/D_849952-MCO49109077735_022022-I.jpg,849952-MCO49109077735_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,44,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860102258,"[{'id': '1', 'type': 'standard', 'amount': 524000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:01:28Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativa,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860071176,MCO,"Casa En Niza Sur, Niza. 5 Habitaciones, 310 M²",1350000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://casa.mercadolibre.com.co/MCO-860071176-casa-en-niza-sur-niza-5-habitaciones-310-m-_JM,http://http2.mlstatic.com/D_708190-MCO49109085023_022022-I.jpg,708190-MCO49109085023_022022,False,,MCO1468,1467,MCO-INDIVIDUAL_HOUSES_FOR_SALE,,43,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860071176,"[{'id': '1', 'type': 'standard', 'amount': 1350000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:01:57Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Nuevo,0,0,0,0
MCO860016751,MCO,"Casa En Las Margaritas. 5 Habitaciones, 320 M²",1050000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://casa.mercadolibre.com.co/MCO-860016751-casa-en-las-margaritas-5-habitaciones-320-m-_JM,http://http2.mlstatic.com/D_992089-MCO49109087344_022022-I.jpg,992089-MCO49109087344_022022,False,,MCO1468,1467,MCO-INDIVIDUAL_HOUSES_FOR_SALE,,42,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860016751,"[{'id': '1', 'type': 'standard', 'amount': 1050000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:02:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Usado,0,0,0,0
MCO860071188,MCO,"Casa En Pontevedra, La Floresta. 4 Habitaciones, 273 M²",1050000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://casa.mercadolibre.com.co/MCO-860071188-casa-en-pontevedra-la-floresta-4-habitaciones-273-m-_JM,http://http2.mlstatic.com/D_716136-MCO49109090457_022022-I.jpg,716136-MCO49109090457_022022,False,,MCO1468,1467,MCO-INDIVIDUAL_HOUSES_FOR_SALE,,41,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860071188,"[{'id': '1', 'type': 'standard', 'amount': 1050000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:02:57Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860016764,MCO,"Apartamento En Gratamira, Niza. 1 Habitación, 25 M²",1000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860016764-apartamento-en-gratamira-niza-1-habitacion-25-m-_JM,http://http2.mlstatic.com/D_803370-MCO49109088525_022022-I.jpg,803370-MCO49109088525_022022,False,,MCO1473,1467,MCO-APARTMENTS_FOR_RENT,,40,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860016764,"[{'id': '1', 'type': 'standard', 'amount': 1000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:03:28Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Nuevo,0,0,0,0
MCO860102288,MCO,"Apartamento En Colina Campestre Reservada. 4 Habitaciones, 144 M²",680000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860102288-apartamento-en-colina-campestre-reservada-4-habitaciones-144-m-_JM,http://http2.mlstatic.com/D_960962-MCO49109092992_022022-I.jpg,960962-MCO49109092992_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,39,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860102288,"[{'id': '1', 'type': 'standard', 'amount': 680000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:03:54Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUENVTmE3NmQ4,Cundinamarca,TUNPQ0JPRzYwNjYwNA,Bogota,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860058707,MCO,"Apartamento En Sotileza, Niza. 3 Habitaciones, 280 M²",7000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860058707-apartamento-en-sotileza-niza-3-habitaciones-280-m-_JM,http://http2.mlstatic.com/D_857159-MCO49109109713_022022-I.jpg,857159-MCO49109109713_022022,False,,MCO1473,1467,MCO-APARTMENTS_FOR_RENT,,38,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860058707,"[{'id': '1', 'type': 'standard', 'amount': 7000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:05:12Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860096012,MCO,"Apartamento En Laureles. 4 Habitaciones, 119 M²",700000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860096012-apartamento-en-laureles-4-habitaciones-119-m-_JM,http://http2.mlstatic.com/D_720265-MCO49109110233_022022-I.jpg,720265-MCO49109110233_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,37,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860096012,"[{'id': '1', 'type': 'standard', 'amount': 700000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:05:19Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEFOVGFiZWI3,Antioquia,TUNPQ01FRGRjNjc4,Medellín,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Usado,0,0,0,0
MCO860064910,MCO,"Apartamento En Santa Bibiana. 4 Habitaciones, 395 M²",2000000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860064910-apartamento-en-santa-bibiana-4-habitaciones-395-m-_JM,http://http2.mlstatic.com/D_728586-MCO49109109980_022022-I.jpg,728586-MCO49109109980_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,36,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860064910,"[{'id': '1', 'type': 'standard', 'amount': 2000000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:05:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
